frame.number,frame.time_epoch,eth.src,eth.dst,ip.ttl,ip.src,udp.srcport,ip.dst,udp.dstport,data
162,1473412002, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 40 Price: 1687
163,1473412002, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 40 Price: 1687
164,1473412002, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 40 Price: 1687
165,1473412002, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 40 Price: 1687
166,1473412003, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 41 Price: 1662
167,1473412003, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 41 Price: 1662
168,1473412003, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 41 Price: 1662
169,1473412004, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 41 Price: 1662
170,1473412004, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 42 Price: 1593
171,1473412005, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 42 Price: 1593
172,1473412005, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 42 Price: 1593
173,1473412005, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 42 Price: 1593
174,1473412005, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 43 Price: 1650
175,1473412005, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 43 Price: 1650
176,1473412006, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 43 Price: 1650
177,1473412006, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 43 Price: 1650
178,1473412006, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 44 Price: 1683
179,1473412006, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 44 Price: 1683
180,1473412006, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 44 Price: 1683
181,1473412006, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 44 Price: 1683
182,1473412007, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 45 Price: 1612
183,1473412007, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 45 Price: 1612
184,1473412007, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 45 Price: 1612
185,1473412008, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 45 Price: 1612
186,1473412008, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 46 Price: 1698
187,1473412008, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 46 Price: 1698
188,1473412008, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 46 Price: 1698
189,1473412008, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 46 Price: 1698
190,1473412009, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 47 Price: 1553
191,1473412009, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 47 Price: 1553
192,1473412009, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 47 Price: 1553
193,1473412010, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 47 Price: 1553
194,1473412010, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 48 Price: 1674
195,1473412010, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 48 Price: 1674
196,1473412010, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 48 Price: 1674
197,1473412010, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 48 Price: 1674
198,1473412011, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 49 Price: 1677
199,1473412011, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 49 Price: 1677
200,1473412012, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 49 Price: 1677
201,1473412012, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 49 Price: 1677
202,1473412012, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 50 Price: 1635
203,1473412012, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 50 Price: 1635
204,1473412012, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 50 Price: 1635
205,1473412012, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 50 Price: 1635
206,1473412013, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 51 Price: 1531
207,1473412013, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 51 Price: 1531
208,1473412013, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 51 Price: 1531
209,1473412014, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 51 Price: 1531
210,1473412014, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 52 Price: 1621
211,1473412014, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 52 Price: 1621
212,1473412014, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 52 Price: 1621
213,1473412015, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 52 Price: 1621
214,1473412015, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 53 Price: 1614
215,1473412015, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 53 Price: 1614
216,1473412015, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 53 Price: 1614
217,1473412016, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 53 Price: 1614
218,1473412016, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 54 Price: 1540
219,1473412016, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 54 Price: 1540
220,1473412016, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 54 Price: 1540
221,1473412017, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 54 Price: 1540
222,1473412017, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 55 Price: 1545
223,1473412017, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 55 Price: 1545
224,1473412017, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 55 Price: 1545
225,1473412018, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 55 Price: 1545
226,1473412018, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 56 Price: 1549
227,1473412018, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 56 Price: 1549
228,1473412018, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 56 Price: 1549
229,1473412019, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 56 Price: 1549
230,1473412019, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 57 Price: 1540
231,1473412019, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 57 Price: 1540
232,1473412019, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 57 Price: 1540
233,1473412020, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 57 Price: 1540
234,1473412020, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 58 Price: 1500
235,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 58 Price: 1500
236,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 58 Price: 1500
237,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 58 Price: 1500
238,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 59 Price: 1579
239,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 59 Price: 1579
240,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 59 Price: 1579
241,1473412021, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 59 Price: 1579
242,1473412022, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 60 Price: 1549
243,1473412023, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 60 Price: 1549
244,1473412023, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 60 Price: 1549
245,1473412023, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 60 Price: 1549
246,1473412023, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 61 Price: 1612
247,1473412023, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 61 Price: 1612
248,1473412023, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 61 Price: 1612
249,1473412024, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 61 Price: 1612
250,1473412024, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 62 Price: 1516
251,1473412024, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 62 Price: 1516
252,1473412025, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 62 Price: 1516
253,1473412025, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 62 Price: 1516
254,1473412025, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 63 Price: 1553
255,1473412025, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 63 Price: 1553
256,1473412025, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 63 Price: 1553
257,1473412025, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 63 Price: 1553
258,1473412026, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 64 Price: 1684
259,1473412026, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 64 Price: 1684
260,1473412026, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 64 Price: 1684
261,1473412026, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 64 Price: 1684
262,1473412027, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 65 Price: 1586
263,1473412027, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 65 Price: 1586
264,1473412027, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 65 Price: 1586
265,1473412027, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 65 Price: 1586
266,1473412028, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 66 Price: 1577
267,1473412028, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 66 Price: 1577
268,1473412028, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 66 Price: 1577
269,1473412028, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 66 Price: 1577
270,1473412029, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 67 Price: 1651
271,1473412029, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 67 Price: 1651
272,1473412029, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 67 Price: 1651
273,1473412030, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 67 Price: 1651
274,1473412030, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 68 Price: 1510
275,1473412030, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 68 Price: 1510
276,1473412030, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 68 Price: 1510
277,1473412030, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 68 Price: 1510
278,1473412031, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 69 Price: 1506
279,1473412031, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 69 Price: 1506
280,1473412032, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 69 Price: 1506
281,1473412032, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 69 Price: 1506
282,1473412032, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 70 Price: 1672
283,1473412032, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 70 Price: 1672
284,1473412033, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 70 Price: 1672
285,1473412033, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 70 Price: 1672
286,1473412033, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 71 Price: 1658
287,1473412033, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 71 Price: 1658
288,1473412033, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 71 Price: 1658
289,1473412033, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 71 Price: 1658
290,1473412034, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 72 Price: 1682
291,1473412034, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 72 Price: 1682
292,1473412034, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 72 Price: 1682
293,1473412035, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 72 Price: 1682
294,1473412035, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 73 Price: 1665
295,1473412035, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 73 Price: 1665
296,1473412035, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 73 Price: 1665
297,1473412036, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 73 Price: 1665
298,1473412036, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 74 Price: 1560
299,1473412036, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 74 Price: 1560
300,1473412036, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 74 Price: 1560
301,1473412037, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 74 Price: 1560
302,1473412037, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 75 Price: 1657
303,1473412037, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 75 Price: 1657
304,1473412037, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 75 Price: 1657
305,1473412038, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 75 Price: 1657
306,1473412038, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 76 Price: 1595
307,1473412038, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 76 Price: 1595
308,1473412039, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 76 Price: 1595
309,1473412039, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 76 Price: 1595
310,1473412039, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 77 Price: 1525
311,1473412039, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 77 Price: 1525
312,1473412039, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 77 Price: 1525
313,1473412040, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 77 Price: 1525
314,1473412040, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 78 Price: 1533
315,1473412040, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 78 Price: 1533
316,1473412040, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 78 Price: 1533
317,1473412040, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 78 Price: 1533
318,1473412041, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 79 Price: 1590
319,1473412042, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 79 Price: 1590
320,1473412042, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03,64, 10.10.10.3,33000, 239.22.0.3,51000, Symbol: APPL Seqno: 79 Price: 1590
321,1473412042, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04,64, 10.10.10.4,33000, 239.22.0.4,51000, Symbol: APPL Seqno: 79 Price: 1590
322,1473412042, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02,64, 10.10.10.2,33000, 239.22.0.2,51000, Symbol: APPL Seqno: 80 Price: 1541
323,1473412042, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01,64, 10.10.10.1,33000, 239.22.0.1,51000, Symbol: APPL Seqno: 80 Price: 1541
